names,timestamp,id_can,prioridade,dado
APPS_RANGE_ERROR,946688525.4688373,0x18FF1515,1,"FALSE 0 no Error, 1 Error"
SAFETY_OK,946688525.4688373,0x18FF1515,1,"FALSE 0 no Error, 1 Error"
BRAKE,946688525.4688373,0x18FF1515,1,"0 1 noBrake, 2 Brake"
VCU_STATE,946688525.4688373,0x18FF1515,1,0
APS_PERC,946688525.4688373,0x18FF1515,1,"2.56 porcentagem pedal, precisão de 2 casas decimais"
UNDER_VOLTAGE,946688525.5268086,0x19B50007,1,FALSE logic
OVER_VOLTAGE,946688525.5268086,0x19B50007,1,FALSE logic
DISCHARGE_OVER_CURRENT,946688525.5268086,0x19B50007,1,FALSE logic
CHARGE_OVER_CURRENT,946688525.5268086,0x19B50007,1,FALSE logic
CELL_MODULE_OVERHEAT,946688525.5268086,0x19B50007,1,FALSE logic
LEAKAGE,946688525.5268086,0x19B50007,1,FALSE logic
NO_CELL_COMMUNICATION,946688525.5268086,0x19B50007,1,FALSE logic
LOW_VOLTAGE_W,946688525.5268086,0x19B50007,1,FALSE logic
HIGH_CURRENT_W,946688525.5268086,0x19B50007,1,FALSE logic
HIGH_TEMPERATURE_W,946688525.5268086,0x19B50007,1,FALSE logic
CELL_OVERHEAT,946688525.5268086,0x19B50007,1,FALSE logic
NO_CURRENT_SENSOR,946688525.5268086,0x19B50007,1,FALSE logic
PACK_UNDER_VOLTAGE,946688525.5268086,0x19B50007,1,FALSE logic
VALIDITY,946688525.5268086,0x19B50007,1,39 state
APPS_RANGE_ERROR,946688525.5688498,0x18FF1515,1,"FALSE 0 no Error, 1 Error"
SAFETY_OK,946688525.5688498,0x18FF1515,1,"FALSE 0 no Error, 1 Error"
BRAKE,946688525.5688498,0x18FF1515,1,"0 1 noBrake, 2 Brake"
VCU_STATE,946688525.5688498,0x18FF1515,1,0
APS_PERC,946688525.5688498,0x18FF1515,1,"2.56 porcentagem pedal, precisão de 2 casas decimais"
APPS_RANGE_ERROR,946688525.6698433,0x18FF1515,1,"FALSE 0 no Error, 1 Error"
