names,timestamp,id_can,prioridade,dado
UNDER_VOLTAGE,946688487.4566213,0x19B50007,1,FALSE logic
OVER_VOLTAGE,946688487.4566213,0x19B50007,1,FALSE logic
DISCHARGE_OVER_CURRENT,946688487.4566213,0x19B50007,1,FALSE logic
CHARGE_OVER_CURRENT,946688487.4566213,0x19B50007,1,FALSE logic
CELL_MODULE_OVERHEAT,946688487.4566213,0x19B50007,1,FALSE logic
LEAKAGE,946688487.4566213,0x19B50007,1,FALSE logic
NO_CELL_COMMUNICATION,946688487.4566213,0x19B50007,1,FALSE logic
LOW_VOLTAGE_W,946688487.4566213,0x19B50007,1,FALSE logic
HIGH_CURRENT_W,946688487.4566213,0x19B50007,1,FALSE logic
HIGH_TEMPERATURE_W,946688487.4566213,0x19B50007,1,FALSE logic
CELL_OVERHEAT,946688487.4566213,0x19B50007,1,FALSE logic
NO_CURRENT_SENSOR,946688487.4566213,0x19B50007,1,FALSE logic
PACK_UNDER_VOLTAGE,946688487.4566213,0x19B50007,1,FALSE logic
VALIDITY,946688487.4566213,0x19B50007,1,39 state
APPS_RANGE_ERROR,946688487.5389458,0x18FF1515,1,"FALSE 0 no Error, 1 Error"
SAFETY_OK,946688487.5389458,0x18FF1515,1,"FALSE 0 no Error, 1 Error"
BRAKE,946688487.5389458,0x18FF1515,1,"0 1 noBrake, 2 Brake"
VCU_STATE,946688487.5389458,0x18FF1515,1,0
APS_PERC,946688487.5389458,0x18FF1515,1,"2.56 porcentagem pedal, precisão de 2 casas decimais"
APPS_RANGE_ERROR,946688487.6389469,0x18FF1515,1,"FALSE 0 no Error, 1 Error"
SAFETY_OK,946688487.6389469,0x18FF1515,1,"FALSE 0 no Error, 1 Error"
BRAKE,946688487.6389469,0x18FF1515,1,"0 1 noBrake, 2 Brake"
VCU_STATE,946688487.6389469,0x18FF1515,1,0
APS_PERC,946688487.6389469,0x18FF1515,1,"2.56 porcentagem pedal, precisão de 2 casas decimais"
UNDER_VOLTAGE,946688487.6505171,0x19B50007,1,FALSE logic
OVER_VOLTAGE,946688487.6505171,0x19B50007,1,FALSE logic
DISCHARGE_OVER_CURRENT,946688487.6505171,0x19B50007,1,FALSE logic
CHARGE_OVER_CURRENT,946688487.6505171,0x19B50007,1,FALSE logic
CELL_MODULE_OVERHEAT,946688487.6505171,0x19B50007,1,FALSE logic
LEAKAGE,946688487.6505171,0x19B50007,1,FALSE logic
NO_CELL_COMMUNICATION,946688487.6505171,0x19B50007,1,FALSE logic
LOW_VOLTAGE_W,946688487.6505171,0x19B50007,1,FALSE logic
HIGH_CURRENT_W,946688487.6505171,0x19B50007,1,FALSE logic
HIGH_TEMPERATURE_W,946688487.6505171,0x19B50007,1,FALSE logic
CELL_OVERHEAT,946688487.6505171,0x19B50007,1,FALSE logic
NO_CURRENT_SENSOR,946688487.6505171,0x19B50007,1,FALSE logic
PACK_UNDER_VOLTAGE,946688487.6505171,0x19B50007,1,FALSE logic
VALIDITY,946688487.6505171,0x19B50007,1,39 state
APPS_RANGE_ERROR,946688487.7389396,0x18FF1515,1,"FALSE 0 no Error, 1 Error"
SAFETY_OK,946688487.7389396,0x18FF1515,1,"FALSE 0 no Error, 1 Error"
BRAKE,946688487.7389396,0x18FF1515,1,"0 1 noBrake, 2 Brake"
VCU_STATE,946688487.7389396,0x18FF1515,1,0
APS_PERC,946688487.7389396,0x18FF1515,1,"2.56 porcentagem pedal, precisão de 2 casas decimais"
VCELL_0,946688487.8221115,0x19B50100,1,2.00 V
VCELL_0,946688487.8226181,0x19B50100,1,3.96 V
VCELL_1,946688487.8226181,0x19B50100,1,3.95 V
VCELL_2,946688487.8226181,0x19B50100,1,3.95 V
VCELL_3,946688487.8226181,0x19B50100,1,3.95 V
VCELL_4,946688487.8226181,0x19B50100,1,3.95 V
VCELL_5,946688487.8226181,0x19B50100,1,3.95 V
VCELL_6,946688487.8226181,0x19B50100,1,3.95 V
VCELL_7,946688487.8226181,0x19B50100,1,3.95 V
VCELL_8,946688487.8350039,0x19B50101,1,3.95 V
VCELL_9,946688487.8350039,0x19B50101,1,3.95 V
VCELL_10,946688487.8350039,0x19B50101,1,3.95 V
VCELL_11,946688487.8350039,0x19B50101,1,3.95 V
VCELL_12,946688487.8350039,0x19B50101,1,3.95 V
VCELL_13,946688487.8350039,0x19B50101,1,3.95 V
VCELL_14,946688487.8350039,0x19B50101,1,3.95 V
VCELL_15,946688487.8350039,0x19B50101,1,3.95 V
APPS_RANGE_ERROR,946688487.8389374,0x18FF1515,1,"FALSE 0 no Error, 1 Error"
SAFETY_OK,946688487.8389374,0x18FF1515,1,"FALSE 0 no Error, 1 Error"
BRAKE,946688487.8389374,0x18FF1515,1,"0 1 noBrake, 2 Brake"
VCU_STATE,946688487.8389374,0x18FF1515,1,0
APS_PERC,946688487.8389374,0x18FF1515,1,"2.56 porcentagem pedal, precisão de 2 casas decimais"
VCELL_16,946688487.8477697,0x19B50102,1,3.95 V
VCELL_17,946688487.8477697,0x19B50102,1,3.95 V
VCELL_18,946688487.8477697,0x19B50102,1,3.95 V
VCELL_19,946688487.8477697,0x19B50102,1,3.95 V
VCELL_20,946688487.8477697,0x19B50102,1,3.95 V
VCELL_21,946688487.8477697,0x19B50102,1,3.97 V
VCELL_22,946688487.8477697,0x19B50102,1,3.95 V
VCELL_23,946688487.8477697,0x19B50102,1,3.95 V
UNDER_VOLTAGE,946688487.8573695,0x19B50007,1,FALSE logic
OVER_VOLTAGE,946688487.8573695,0x19B50007,1,FALSE logic
DISCHARGE_OVER_CURRENT,946688487.8573695,0x19B50007,1,FALSE logic
CHARGE_OVER_CURRENT,946688487.8573695,0x19B50007,1,FALSE logic
CELL_MODULE_OVERHEAT,946688487.8573695,0x19B50007,1,FALSE logic
LEAKAGE,946688487.8573695,0x19B50007,1,FALSE logic
NO_CELL_COMMUNICATION,946688487.8573695,0x19B50007,1,FALSE logic
LOW_VOLTAGE_W,946688487.8573695,0x19B50007,1,FALSE logic
HIGH_CURRENT_W,946688487.8573695,0x19B50007,1,FALSE logic
HIGH_TEMPERATURE_W,946688487.8573695,0x19B50007,1,FALSE logic
CELL_OVERHEAT,946688487.8573695,0x19B50007,1,FALSE logic
NO_CURRENT_SENSOR,946688487.8573695,0x19B50007,1,FALSE logic
PACK_UNDER_VOLTAGE,946688487.8573695,0x19B50007,1,FALSE logic
VALIDITY,946688487.8573695,0x19B50007,1,39 state
VCELL_24,946688487.8726745,0x19B50103,1,3.95 V
VCELL_25,946688487.8726745,0x19B50103,1,3.96 V
VCELL_26,946688487.8726745,0x19B50103,1,3.95 V
VCELL_27,946688487.8726745,0x19B50103,1,3.95 V
VCELL_28,946688487.8726745,0x19B50103,1,3.97 V
VCELL_29,946688487.8726745,0x19B50103,1,3.95 V
VCELL_30,946688487.8726745,0x19B50103,1,3.95 V
VCELL_31,946688487.8726745,0x19B50103,1,3.95 V
VCELL_32,946688487.9222379,0x19B50104,1,3.94 V
VCELL_33,946688487.9222379,0x19B50104,1,3.95 V
VCELL_34,946688487.9222379,0x19B50104,1,3.95 V
VCELL_35,946688487.9222379,0x19B50104,1,3.95 V
VCELL_36,946688487.9222379,0x19B50104,1,3.95 V
VCELL_37,946688487.9222379,0x19B50104,1,3.95 V
VCELL_38,946688487.9222379,0x19B50104,1,3.95 V
VCELL_39,946688487.9222379,0x19B50104,1,3.95 V
VCELL_40,946688487.936965,0x19B50105,1,3.95 V
VCELL_41,946688487.936965,0x19B50105,1,3.95 V
VCELL_42,946688487.936965,0x19B50105,1,3.95 V
VCELL_43,946688487.936965,0x19B50105,1,3.95 V
VCELL_44,946688487.936965,0x19B50105,1,3.95 V
VCELL_45,946688487.936965,0x19B50105,1,3.95 V
VCELL_46,946688487.936965,0x19B50105,1,3.95 V
VCELL_47,946688487.936965,0x19B50105,1,3.95 V
APPS_RANGE_ERROR,946688487.9389367,0x18FF1515,1,"FALSE 0 no Error, 1 Error"
SAFETY_OK,946688487.9389367,0x18FF1515,1,"FALSE 0 no Error, 1 Error"
BRAKE,946688487.9389367,0x18FF1515,1,"0 1 noBrake, 2 Brake"
VCU_STATE,946688487.9389367,0x18FF1515,1,0
APS_PERC,946688487.9389367,0x18FF1515,1,"2.56 porcentagem pedal, precisão de 2 casas decimais"
VCELL_48,946688487.9508823,0x19B50106,1,3.95 V
VCELL_49,946688487.9508823,0x19B50106,1,3.95 V
VCELL_50,946688487.9508823,0x19B50106,1,3.95 V
VCELL_51,946688487.9508823,0x19B50106,1,3.95 V
VCELL_52,946688487.9508823,0x19B50106,1,3.95 V
VCELL_53,946688487.9508823,0x19B50106,1,3.95 V
VCELL_54,946688487.9508823,0x19B50106,1,3.95 V
VCELL_55,946688487.9508823,0x19B50106,1,3.95 V
VCELL_56,946688487.9634583,0x19B50107,1,3.95 V
VCELL_57,946688487.9634583,0x19B50107,1,3.95 V
VCELL_58,946688487.9634583,0x19B50107,1,3.95 V
VCELL_59,946688487.9634583,0x19B50107,1,3.95 V
VCELL_60,946688487.9634583,0x19B50107,1,3.95 V
VCELL_61,946688487.9634583,0x19B50107,1,3.95 V
VCELL_62,946688487.9634583,0x19B50107,1,3.95 V
VCELL_63,946688487.9634583,0x19B50107,1,3.95 V
VCELL_64,946688487.9757704,0x19B50108,1,3.92 V
VCELL_65,946688487.9757704,0x19B50108,1,3.94 V
VCELL_66,946688487.9757704,0x19B50108,1,3.95 V
VCELL_67,946688487.9757704,0x19B50108,1,3.95 V
VCELL_68,946688487.9757704,0x19B50108,1,3.96 V
VCELL_69,946688487.9757704,0x19B50108,1,3.96 V
VCELL_70,946688487.9757704,0x19B50108,1,3.94 V
VCELL_71,946688487.9757704,0x19B50108,1,3.95 V
VCELL_72,946688487.9991486,0x19B50109,1,3.97 V
VCELL_73,946688487.9991486,0x19B50109,1,3.95 V
VCELL_74,946688487.9991486,0x19B50109,1,3.95 V
VCELL_75,946688487.9991486,0x19B50109,1,3.96 V
VCELL_76,946688487.9991486,0x19B50109,1,3.94 V
VCELL_77,946688487.9991486,0x19B50109,1,3.95 V
VCELL_78,946688487.9991486,0x19B50109,1,3.95 V
