names,timestamp,id_can,prioridade,dado
VENTOR_LINEAR_ACC_X,1771300369.5116556,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300369.5116556,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300369.5116556,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300369.5116556,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_X,1771300369.5217648,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300369.5217648,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300369.5217648,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300369.5217648,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_X,1771300369.531849,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300369.531849,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300369.531849,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300369.531849,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_X,1771300369.5419493,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300369.5419493,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300369.5419493,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300369.5419493,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_X,1771300369.5520525,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300369.5520525,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300369.5520525,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300369.5520525,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_X,1771300369.5624187,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300369.5624187,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300369.5624187,0x001,3,5631900.00 Linear acceleration in y
