names,timestamp,id_can,prioridade,dado
VCELL_72,946689154.4093714,0x19B50109,1,1.97 V
VCELL_73,946689154.4093714,0x19B50109,1,1.95 V
VCELL_74,946689154.4093714,0x19B50109,1,1.95 V
VCELL_75,946689154.4093714,0x19B50109,1,1.96 V
VCELL_76,946689154.4093714,0x19B50109,1,1.94 V
VCELL_77,946689154.4093714,0x19B50109,1,1.95 V
VCELL_78,946689154.4093714,0x19B50109,1,1.95 V
VCELL_79,946689154.4093714,0x19B50109,1,1.95 V
IMD,946689154.4118292,0x103,3,TRUE state
BMS,946689154.4118292,0x103,3,FALSE state
BSPD,946689154.4118292,0x103,3,FALSE state
SAFETY_OK,946689154.4118292,0x103,3,FALSE state
GENERAL ERROR,946689154.4118292,0x103,3,FALSE state
PRE_CHARGE_TIME_EXCEEDED,946689154.4118292,0x103,3,FALSE state
BMS_TIMEOUT,946689154.4118292,0x103,3,FALSE state
VCELL_80,946689154.4231468,0x19B5010A,1,1.95 V
VCELL_81,946689154.4231468,0x19B5010A,1,1.95 V
VCELL_82,946689154.4231468,0x19B5010A,1,1.95 V
VCELL_83,946689154.4231468,0x19B5010A,1,1.95 V
VCELL_84,946689154.4231468,0x19B5010A,1,1.95 V
VCELL_85,946689154.4231468,0x19B5010A,1,1.95 V
VCELL_86,946689154.4231468,0x19B5010A,1,1.95 V
VCELL_87,946689154.4231468,0x19B5010A,1,1.95 V
VCELL_88,946689154.4358013,0x19B5010B,1,1.95 V
VCELL_89,946689154.4358013,0x19B5010B,1,1.95 V
VCELL_90,946689154.4358013,0x19B5010B,1,1.95 V
VCELL_91,946689154.4358013,0x19B5010B,1,1.98 V
VCELL_92,946689154.4358013,0x19B5010B,1,1.98 V
VCELL_93,946689154.4358013,0x19B5010B,1,1.95 V
VCELL_94,946689154.4358013,0x19B5010B,1,1.95 V
VCELL_95,946689154.4358013,0x19B5010B,1,1.96 V
IMD,946689154.5118405,0x103,3,TRUE state
BMS,946689154.5118405,0x103,3,FALSE state
BSPD,946689154.5118405,0x103,3,FALSE state
SAFETY_OK,946689154.5118405,0x103,3,FALSE state
GENERAL ERROR,946689154.5118405,0x103,3,FALSE state
PRE_CHARGE_TIME_EXCEEDED,946689154.5118405,0x103,3,FALSE state
BMS_TIMEOUT,946689154.5118405,0x103,3,FALSE state
UNDER_VOLTAGE,946689154.513271,0x19B50007,1,FALSE logic
OVER_VOLTAGE,946689154.513271,0x19B50007,1,FALSE logic
DISCHARGE_OVER_CURRENT,946689154.513271,0x19B50007,1,FALSE logic
CHARGE_OVER_CURRENT,946689154.513271,0x19B50007,1,FALSE logic
CELL_MODULE_OVERHEAT,946689154.513271,0x19B50007,1,FALSE logic
LEAKAGE,946689154.513271,0x19B50007,1,FALSE logic
NO_CELL_COMMUNICATION,946689154.513271,0x19B50007,1,FALSE logic
LOW_VOLTAGE_W,946689154.513271,0x19B50007,1,FALSE logic
HIGH_CURRENT_W,946689154.513271,0x19B50007,1,FALSE logic
HIGH_TEMPERATURE_W,946689154.513271,0x19B50007,1,FALSE logic
CELL_OVERHEAT,946689154.513271,0x19B50007,1,FALSE logic
NO_CURRENT_SENSOR,946689154.513271,0x19B50007,1,FALSE logic
PACK_UNDER_VOLTAGE,946689154.513271,0x19B50007,1,FALSE logic
VALIDITY,946689154.513271,0x19B50007,1,39 state
TORQUE 0A,946689154.5959873,0x18FF0DEA,1,0.40 Nm
RPM 0A,946689154.5959873,0x18FF0DEA,1,0.00 RPM
TORQUE 0B,946689154.5959873,0x18FF0DEA,1,0.20 Nm
RPM 0B,946689154.5959873,0x18FF0DEA,1,0.00 RPM
TORQUE 13A,946689154.5963135,0x18FF0EF7,1,15.60 Nm
RPM 13A,946689154.5963135,0x18FF0EF7,1,0.00 RPM
TORQUE 13B,946689154.5963135,0x18FF0EF7,1,0.00 Nm
RPM 13B,946689154.5963135,0x18FF0EF7,1,0.00 RPM
APPS_RANGE_ERROR,946689154.5965707,0x18FF1515,1,TRUE state
SAFETY_OK,946689154.5965707,0x18FF1515,1,FALSE state
BRAKE,946689154.5965707,0x18FF1515,1,0 state
VCU_STATE,946689154.5965707,0x18FF1515,1,0 state
APS_PERC,946689154.5965707,0x18FF1515,1,7.68 %
IMD,946689154.6119411,0x103,3,TRUE state
BMS,946689154.6119411,0x103,3,FALSE state
BSPD,946689154.6119411,0x103,3,FALSE state
SAFETY_OK,946689154.6119411,0x103,3,FALSE state
GENERAL ERROR,946689154.6119411,0x103,3,FALSE state
PRE_CHARGE_TIME_EXCEEDED,946689154.6119411,0x103,3,FALSE state
BMS_TIMEOUT,946689154.6119411,0x103,3,FALSE state
IMD,946689154.7118388,0x103,3,TRUE state
BMS,946689154.7118388,0x103,3,FALSE state
BSPD,946689154.7118388,0x103,3,FALSE state
SAFETY_OK,946689154.7118388,0x103,3,FALSE state
GENERAL ERROR,946689154.7118388,0x103,3,FALSE state
PRE_CHARGE_TIME_EXCEEDED,946689154.7118388,0x103,3,FALSE state
BMS_TIMEOUT,946689154.7118388,0x103,3,FALSE state
UNDER_VOLTAGE,946689154.7151108,0x19B50007,1,FALSE logic
