names,timestamp,id_can,prioridade,dado
DEVICESTATE M13,1771290286.9559689,0x18FF00F7,1,0 state
ERRORLAMP M13,1771290286.9559689,0x18FF00F7,1,0 state
DEVICENUMBER M13,1771290286.9559689,0x18FF00F7,1,14 state
CLAMP15_STATUS M13,1771290286.9559689,0x18FF00F7,1,1 state
PRECHARGED M13,1771290286.9559689,0x18FF00F7,1,1 state
STATUS_ BIT_FLEX_IN_OUT_SIGNAL1 M13,1771290286.9559689,0x18FF00F7,1,3 state
STATUS_ BIT_FLEX_IN_OUT_SIGNAL2 M13,1771290286.9559689,0x18FF00F7,1,3 state
ERROR CODE  M13,1771290286.9559689,0x18FF00F7,1,0 state
ACT_DCBUSVOLTAGE M13,1771290286.9559689,0x18FF00F7,1,1.25 V
ACT_DCBUSPOWER M13,1771290286.9559689,0x18FF00F7,1,1440.00 kw
ACT_DEVICETEMPERATURE M13,1771290286.9559689,0x18FF00F7,1,26.00 °C
ACT_INVERTERSTATUS A13,1771290286.9610007,0x18FF01F7,1,0 state
ACT_INVERTERREADY A13,1771290286.9610007,0x18FF01F7,1,0 state
ACT_ERRORSTATUS A13,1771290286.9610007,0x18FF01F7,1,0 state
ACT_SPEED A13,1771290286.9610007,0x18FF01F7,1,0.00 rpm
ACT_TORQUE A13,1771290286.9610007,0x18FF01F7,1,160000.00 Nm
ACT_POWER A13,1771290286.9610007,0x18FF01F7,1,1440.00 kw
ACT_MOTORTEMPERATURE A13,1771290286.9610007,0x18FF01F7,1,27.00 °C
ACT_INVERTERSTATUS B13,1771290286.9657733,0x18FF02F7,1,0 state
ACT_INVERTERREADY B13,1771290286.9657733,0x18FF02F7,1,0 state
ACT_ERRORSTATUS B13,1771290286.9657733,0x18FF02F7,1,0 state
ACT_SPEED B13,1771290286.9657733,0x18FF02F7,1,0.00 rpm
ACT_TORQUE B13,1771290286.9657733,0x18FF02F7,1,160000.00 Nm
ACT_POWER B13,1771290286.9657733,0x18FF02F7,1,1440.00 kw
ACT_MOTORTEMPERATURE B13,1771290286.9657733,0x18FF02F7,1,28.00 °C
DEVICESTATE M13,1771290287.0563054,0x18FF00F7,1,0 state
ERRORLAMP M13,1771290287.0563054,0x18FF00F7,1,0 state
DEVICENUMBER M13,1771290287.0563054,0x18FF00F7,1,14 state
CLAMP15_STATUS M13,1771290287.0563054,0x18FF00F7,1,1 state
PRECHARGED M13,1771290287.0563054,0x18FF00F7,1,1 state
STATUS_ BIT_FLEX_IN_OUT_SIGNAL1 M13,1771290287.0563054,0x18FF00F7,1,3 state
STATUS_ BIT_FLEX_IN_OUT_SIGNAL2 M13,1771290287.0563054,0x18FF00F7,1,3 state
