names,timestamp,id_can,prioridade,dado
VENTOR_LINEAR_ACC_X,1771300942.9536242,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300942.9536242,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300942.9536242,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300942.9536242,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_Z,1771300942.9536724,0x002,4,5401900.00 Linear acceleration in z
VENTOR_ANGULAR_SPEED_Z,1771300942.9536724,0x002,4,0.00 Angular speed in z
VENTOR_LINEAR_SPEED_X,1771300942.9536724,0x002,4,5325500.00 Linear speed in x
VENTOR_LINEAR_SPEED_Y,1771300942.9536724,0x002,4,1152000.00 Linear speed in y
VENTOR_LINEAR_ACC_X,1771300942.9637146,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300942.9637146,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300942.9637146,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300942.9637146,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_Z,1771300942.9637606,0x002,4,5401900.00 Linear acceleration in z
VENTOR_ANGULAR_SPEED_Z,1771300942.9637606,0x002,4,0.00 Angular speed in z
VENTOR_LINEAR_SPEED_X,1771300942.9637606,0x002,4,5325500.00 Linear speed in x
VENTOR_LINEAR_SPEED_Y,1771300942.9637606,0x002,4,1152000.00 Linear speed in y
VENTOR_LINEAR_ACC_X,1771300942.9743302,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300942.9743302,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300942.9743302,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300942.9743302,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_Z,1771300942.974402,0x002,4,5401900.00 Linear acceleration in z
VENTOR_ANGULAR_SPEED_Z,1771300942.974402,0x002,4,0.00 Angular speed in z
VENTOR_LINEAR_SPEED_X,1771300942.974402,0x002,4,5325500.00 Linear speed in x
VENTOR_LINEAR_SPEED_Y,1771300942.974402,0x002,4,1152000.00 Linear speed in y
VENTOR_LINEAR_ACC_X,1771300942.98444,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300942.98444,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300942.98444,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300942.98444,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_Z,1771300942.984549,0x002,4,5401900.00 Linear acceleration in z
VENTOR_ANGULAR_SPEED_Z,1771300942.984549,0x002,4,0.00 Angular speed in z
VENTOR_LINEAR_SPEED_X,1771300942.984549,0x002,4,5325500.00 Linear speed in x
VENTOR_LINEAR_SPEED_Y,1771300942.984549,0x002,4,1152000.00 Linear speed in y
VENTOR_LINEAR_ACC_X,1771300942.9945145,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300942.9945145,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300942.9945145,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300942.9945145,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_Z,1771300942.994577,0x002,4,5401900.00 Linear acceleration in z
VENTOR_ANGULAR_SPEED_Z,1771300942.994577,0x002,4,0.00 Angular speed in z
VENTOR_LINEAR_SPEED_X,1771300942.994577,0x002,4,5325500.00 Linear speed in x
VENTOR_LINEAR_SPEED_Y,1771300942.994577,0x002,4,1152000.00 Linear speed in y
VENTOR_LINEAR_ACC_X,1771300943.0046313,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300943.0046313,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300943.0046313,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300943.0046313,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_Z,1771300943.004681,0x002,4,5401900.00 Linear acceleration in z
VENTOR_ANGULAR_SPEED_Z,1771300943.004681,0x002,4,0.00 Angular speed in z
VENTOR_LINEAR_SPEED_X,1771300943.004681,0x002,4,5325500.00 Linear speed in x
VENTOR_LINEAR_SPEED_Y,1771300943.004681,0x002,4,1152000.00 Linear speed in y
VENTOR_LINEAR_ACC_X,1771300943.0147567,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300943.0147567,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300943.0147567,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300943.0147567,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_Z,1771300943.0148046,0x002,4,5401900.00 Linear acceleration in z
VENTOR_ANGULAR_SPEED_Z,1771300943.0148046,0x002,4,0.00 Angular speed in z
VENTOR_LINEAR_SPEED_X,1771300943.0148046,0x002,4,5325500.00 Linear speed in x
VENTOR_LINEAR_SPEED_Y,1771300943.0148046,0x002,4,1152000.00 Linear speed in y
VENTOR_LINEAR_ACC_X,1771300943.0249884,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300943.0249884,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300943.0249884,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300943.0249884,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_Z,1771300943.0251157,0x002,4,5401900.00 Linear acceleration in z
VENTOR_ANGULAR_SPEED_Z,1771300943.0251157,0x002,4,0.00 Angular speed in z
VENTOR_LINEAR_SPEED_X,1771300943.0251157,0x002,4,5325500.00 Linear speed in x
VENTOR_LINEAR_SPEED_Y,1771300943.0251157,0x002,4,1152000.00 Linear speed in y
VENTOR_LINEAR_ACC_X,1771300943.0349839,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300943.0349839,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300943.0349839,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300943.0349839,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_Z,1771300943.035074,0x002,4,5401900.00 Linear acceleration in z
VENTOR_ANGULAR_SPEED_Z,1771300943.035074,0x002,4,0.00 Angular speed in z
VENTOR_LINEAR_SPEED_X,1771300943.035074,0x002,4,5325500.00 Linear speed in x
VENTOR_LINEAR_SPEED_Y,1771300943.035074,0x002,4,1152000.00 Linear speed in y
VENTOR_LINEAR_ACC_X,1771300943.045166,0x001,3,4863900.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300943.045166,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300943.045166,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300943.045166,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_Z,1771300943.0452178,0x002,4,5401900.00 Linear acceleration in z
VENTOR_ANGULAR_SPEED_Z,1771300943.0452178,0x002,4,0.00 Angular speed in z
VENTOR_LINEAR_SPEED_X,1771300943.0452178,0x002,4,5325500.00 Linear speed in x
VENTOR_LINEAR_SPEED_Y,1771300943.0452178,0x002,4,1152000.00 Linear speed in y
VENTOR_LINEAR_ACC_X,1771300943.0552013,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300943.0552013,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300943.0552013,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300943.0552013,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_Z,1771300943.0552464,0x002,4,5401900.00 Linear acceleration in z
VENTOR_ANGULAR_SPEED_Z,1771300943.0552464,0x002,4,0.00 Angular speed in z
VENTOR_LINEAR_SPEED_X,1771300943.0552464,0x002,4,5325500.00 Linear speed in x
VENTOR_LINEAR_SPEED_Y,1771300943.0552464,0x002,4,1152000.00 Linear speed in y
VENTOR_LINEAR_ACC_X,1771300943.0652869,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300943.0652869,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300943.0652869,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300943.0652869,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_Z,1771300943.065357,0x002,4,5401900.00 Linear acceleration in z
VENTOR_ANGULAR_SPEED_Z,1771300943.065357,0x002,4,0.00 Angular speed in z
VENTOR_LINEAR_SPEED_X,1771300943.065357,0x002,4,5325500.00 Linear speed in x
VENTOR_LINEAR_SPEED_Y,1771300943.065357,0x002,4,1152000.00 Linear speed in y
VENTOR_LINEAR_ACC_X,1771300943.0754495,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300943.0754495,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300943.0754495,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300943.0754495,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_Z,1771300943.075524,0x002,4,5401900.00 Linear acceleration in z
VENTOR_ANGULAR_SPEED_Z,1771300943.075524,0x002,4,0.00 Angular speed in z
VENTOR_LINEAR_SPEED_X,1771300943.075524,0x002,4,5325500.00 Linear speed in x
VENTOR_LINEAR_SPEED_Y,1771300943.075524,0x002,4,1152000.00 Linear speed in y
VENTOR_LINEAR_ACC_X,1771300943.0855105,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300943.0855105,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300943.0855105,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300943.0855105,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_Z,1771300943.085556,0x002,4,5401900.00 Linear acceleration in z
VENTOR_ANGULAR_SPEED_Z,1771300943.085556,0x002,4,0.00 Angular speed in z
VENTOR_LINEAR_SPEED_X,1771300943.085556,0x002,4,5325500.00 Linear speed in x
VENTOR_LINEAR_SPEED_Y,1771300943.085556,0x002,4,1152000.00 Linear speed in y
VENTOR_LINEAR_ACC_X,1771300943.0955756,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300943.0955756,0x001,3,0.00 Angular speed in x
