names,timestamp,id_can,prioridade,dado
DEVICESTATE M0,1761612236.751933,0x18FF00EA,1,0 state
ERRORLAMP M0,1761612236.751933,0x18FF00EA,1,1 state
DEVICENUMBER M0,1761612236.751933,0x18FF00EA,1,10 state
CLAMP15_STATUS M0,1761612236.751933,0x18FF00EA,1,2 state
PRECHARGED M0,1761612236.751933,0x18FF00EA,1,3 state
STATUS_ BIT_FLEX_IN_OUT_SIGNAL1 M0,1761612236.751933,0x18FF00EA,1,3 state
STATUS_ BIT_FLEX_IN_OUT_SIGNAL2 M0,1761612236.751933,0x18FF00EA,1,0 state
ERROR CODE M0,1761612236.751933,0x18FF00EA,1,54113 state
ACT_DCBUSVOLTAGE M0,1761612236.751933,0x18FF00EA,1,816.00 V
ACT_DCBUSPOWER M0,1761612236.751933,0x18FF00EA,1,58.90 kw
ACT_DEVICETEMPERATURE M0,1761612236.751933,0x18FF00EA,1,246 °C
TCELL_0,1761612236.765242,0x19B70800,1,25 °C
TCELL_1,1761612236.765242,0x19B70800,1,192 °C
TCELL_2,1761612236.765242,0x19B70800,1,59 °C
TCELL_3,1761612236.765242,0x19B70800,1,39 °C
TCELL_4,1761612236.765242,0x19B70800,1,171 °C
VCELL_0,1761612236.778104,0x19B50100,1,1.35 V
VCELL_1,1761612236.778104,0x19B50100,1,1.84 V
VCELL_2,1761612236.778104,0x19B50100,1,1.84 V
VCELL_3,1761612236.778104,0x19B50100,1,0.58 V
VCELL_4,1761612236.778104,0x19B50100,1,1.69 V
VCELL_5,1761612236.778104,0x19B50100,1,1.53 V
VCELL_6,1761612236.778104,0x19B50100,1,2.37 V
VCELL_7,1761612236.778104,0x19B50100,1,2.30 V
UNDER_VOLTAGE,1761612236.792142,0x19B70007,1,TRUE logic
OVER_VOLTAGE,1761612236.792142,0x19B70007,1,FALSE logic
DISCHARGE_OVER_CURRENT,1761612236.792142,0x19B70007,1,TRUE logic
CHARGE_OVER_CURRENT,1761612236.792142,0x19B70007,1,FALSE logic
CELL_MODULE_OVERHEAT,1761612236.792142,0x19B70007,1,TRUE logic
LEAKAGE,1761612236.792142,0x19B70007,1,FALSE logic
NO_CELL_COMMUNICATION,1761612236.792142,0x19B70007,1,FALSE logic
LOW_VOLTAGE_W,1761612236.792142,0x19B70007,1,TRUE logic
HIGH_CURRENT_W,1761612236.792142,0x19B70007,1,FALSE logic
HIGH_TEMPERATURE_W,1761612236.792142,0x19B70007,1,TRUE logic
VALIDITY,1761612236.792142,0x19B70007,1,193 state
CELL_OVERHEAT,1761612236.792142,0x19B70007,1,FALSE logic
NO_CURRENT_SENSOR,1761612236.792142,0x19B70007,1,FALSE logic
PACK_UNDER_VOLTAGE,1761612236.792142,0x19B70007,1,FALSE logic
UNDER_VOLTAGE,1761612236.805454,0x19B50007,1,TRUE logic
OVER_VOLTAGE,1761612236.805454,0x19B50007,1,FALSE logic
DISCHARGE_OVER_CURRENT,1761612236.805454,0x19B50007,1,TRUE logic
CHARGE_OVER_CURRENT,1761612236.805454,0x19B50007,1,TRUE logic
CELL_MODULE_OVERHEAT,1761612236.805454,0x19B50007,1,FALSE logic
LEAKAGE,1761612236.805454,0x19B50007,1,TRUE logic
NO_CELL_COMMUNICATION,1761612236.805454,0x19B50007,1,FALSE logic
LOW_VOLTAGE_W,1761612236.805454,0x19B50007,1,FALSE logic
HIGH_CURRENT_W,1761612236.805454,0x19B50007,1,FALSE logic
HIGH_TEMPERATURE_W,1761612236.805454,0x19B50007,1,FALSE logic
CELL_OVERHEAT,1761612236.805454,0x19B50007,1,FALSE logic
NO_CURRENT_SENSOR,1761612236.805454,0x19B50007,1,FALSE logic
PACK_UNDER_VOLTAGE,1761612236.805454,0x19B50007,1,FALSE logic
VALIDITY,1761612236.805454,0x19B50007,1,52 state
VCELL_80,1761612236.819222,0x19B5010A,1,1.07 V
VCELL_81,1761612236.819222,0x19B5010A,1,0.00 V
VCELL_82,1761612236.819222,0x19B5010A,1,2.16 V
VCELL_83,1761612236.819222,0x19B5010A,1,2.29 V
VCELL_84,1761612236.819222,0x19B5010A,1,0.92 V
VCELL_85,1761612236.819222,0x19B5010A,1,0.37 V
VCELL_86,1761612236.819222,0x19B5010A,1,1.95 V
VCELL_87,1761612236.819222,0x19B5010A,1,1.33 V
TORQUE 0A,1761612236.832854,0x18FF0DEA,1,12039.20 Nm
RPM 0A,1761612236.832854,0x18FF0DEA,1,59699.00 RPM
TORQUE 0B,1761612236.832854,0x18FF0DEA,1,5268.80 Nm
RPM 0B,1761612236.832854,0x18FF0DEA,1,9328.00 RPM
FLUID_TEMP_1,1761612236.846209,0x410,2,50.50 ºC
FLUID_TEMP_2,1761612236.846209,0x410,2,94.00 ºC
FLUID_TEMP_3,1761612236.846209,0x410,2,122.50 ºC
SUSP_COMPRESSION_FRONT_LEFT_SUSPENSION,1761612236.846209,0x410,2,98.82 %
SUSP_COMPRESSION_FRONT_RIGHT_SUSPENSION,1761612236.846209,0x410,2,100.00 %
BRAKE_FRONT_FLUID_PRESS,1761612236.846209,0x410,2,30.00 Bar
TCELL_24,1761612236.859225,0x19B50803,1,94 °C
TCELL_25,1761612236.859225,0x19B50803,1,109 °C
TCELL_26,1761612236.859225,0x19B50803,1,44 °C
TCELL_27,1761612236.859225,0x19B50803,1,114 °C
TCELL_28,1761612236.859225,0x19B50803,1,239 °C
TCELL_29,1761612236.859225,0x19B50803,1,92 °C
TCELL_30,1761612236.859225,0x19B50803,1,165 °C
TCELL_31,1761612236.859225,0x19B50803,1,83 °C
TCELL_16,1761612236.872962,0x19B50802,1,33 °C
TCELL_17,1761612236.872962,0x19B50802,1,8 °C
TCELL_18,1761612236.872962,0x19B50802,1,60 °C
TCELL_19,1761612236.872962,0x19B50802,1,74 °C
TCELL_20,1761612236.872962,0x19B50802,1,230 °C
TCELL_21,1761612236.872962,0x19B50802,1,179 °C
TCELL_22,1761612236.872962,0x19B50802,1,82 °C
TCELL_23,1761612236.872962,0x19B50802,1,47 °C
VCELL_80,1761612236.887041,0x19B5010A,1,2.28 V
VCELL_81,1761612236.887041,0x19B5010A,1,1.52 V
VCELL_82,1761612236.887041,0x19B5010A,1,0.77 V
VCELL_83,1761612236.887041,0x19B5010A,1,0.62 V
