names,timestamp,id_can,prioridade,dado
VENTOR_LINEAR_ACC_X,1771300086.4059436,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300086.4059436,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300086.4059436,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300086.4059436,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_X,1771300086.4160807,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300086.4160807,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300086.4160807,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300086.4160807,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_X,1771300086.4262047,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300086.4262047,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300086.4262047,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300086.4262047,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_X,1771300086.4362967,0x001,3,4863900.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300086.4362967,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300086.4362967,0x001,3,5606300.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300086.4362967,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_X,1771300086.4464343,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300086.4464343,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300086.4464343,0x001,3,5606300.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300086.4464343,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_X,1771300086.4565747,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300086.4565747,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300086.4565747,0x001,3,5606300.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300086.4565747,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_X,1771300086.4666474,0x001,3,4863900.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300086.4666474,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300086.4666474,0x001,3,5606300.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300086.4666474,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_X,1771300086.4767478,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300086.4767478,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300086.4767478,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300086.4767478,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_X,1771300086.4868352,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300086.4868352,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300086.4868352,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300086.4868352,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_X,1771300086.4969597,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300086.4969597,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300086.4969597,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300086.4969597,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_X,1771300086.5081081,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300086.5081081,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300086.5081081,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300086.5081081,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_X,1771300086.5181684,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300086.5181684,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300086.5181684,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300086.5181684,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_X,1771300086.528291,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300086.528291,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300086.528291,0x001,3,5657500.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300086.528291,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_X,1771300086.538404,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300086.538404,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300086.538404,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300086.538404,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_X,1771300086.5485728,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300086.5485728,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300086.5485728,0x001,3,5657500.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300086.5485728,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_X,1771300086.5586565,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300086.5586565,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300086.5586565,0x001,3,5657500.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300086.5586565,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_X,1771300086.5687108,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300086.5687108,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300086.5687108,0x001,3,5657500.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300086.5687108,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_X,1771300086.578808,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300086.578808,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300086.578808,0x001,3,5657500.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300086.578808,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_X,1771300086.5889258,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300086.5889258,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300086.5889258,0x001,3,5657500.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300086.5889258,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_X,1771300086.5990238,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300086.5990238,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300086.5990238,0x001,3,5657500.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300086.5990238,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_X,1771300086.6091142,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300086.6091142,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300086.6091142,0x001,3,5657500.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300086.6091142,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_X,1771300086.6192272,0x001,3,4863900.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300086.6192272,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300086.6192272,0x001,3,5606300.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300086.6192272,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_X,1771300086.6293597,0x001,3,4863900.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300086.6293597,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300086.6293597,0x001,3,5606300.00 Linear acceleration in y
