names,timestamp,id_can,prioridade,dado
TCELL_0,1761549143.639109,0x19B70800,1,115 °C
TCELL_1,1761549143.639109,0x19B70800,1,149 °C
TCELL_2,1761549143.639109,0x19B70800,1,27 °C
TCELL_3,1761549143.639109,0x19B70800,1,201 °C
TCELL_4,1761549143.639109,0x19B70800,1,21 °C
ACT_INVERTERSTATUS B13,1761549143.744582,0x18FF02F7,1,3 state
ACT_INVERTERREADY B13,1761549143.744582,0x18FF02F7,1,2 state
ACT_ERRORSTATUS B13,1761549143.744582,0x18FF02F7,1,2 state
ACT_SPEED B13,1761549143.744582,0x18FF02F7,1,11523 rpm
ACT_TORQUE B13,1761549143.744582,0x18FF02F7,1,6947.80 Nm
ACT_POWER B13,1761549143.744582,0x18FF02F7,1,320.13 kw
ACT_MOTORTEMPERATURE B13,1761549143.744582,0x18FF02F7,1,72 °C
VCELL_72,1761549143.850307,0x19B50109,1,1.07 V
VCELL_73,1761549143.850307,0x19B50109,1,0.49 V
VCELL_74,1761549143.850307,0x19B50109,1,1.37 V
VCELL_75,1761549143.850307,0x19B50109,1,0.03 V
VCELL_76,1761549143.850307,0x19B50109,1,0.49 V
VCELL_77,1761549143.850307,0x19B50109,1,1.61 V
VCELL_78,1761549143.850307,0x19B50109,1,2.29 V
VCELL_79,1761549143.850307,0x19B50109,1,1.62 V
ACT_INVERTERSTATUS B13,1761549143.956164,0x18FF02F7,1,3 state
ACT_INVERTERREADY B13,1761549143.956164,0x18FF02F7,1,1 state
ACT_ERRORSTATUS B13,1761549143.956164,0x18FF02F7,1,1 state
ACT_SPEED B13,1761549143.956164,0x18FF02F7,1,48976 rpm
ACT_TORQUE B13,1761549143.956164,0x18FF02F7,1,7084.00 Nm
ACT_POWER B13,1761549143.956164,0x18FF02F7,1,57.95 kw
ACT_MOTORTEMPERATURE B13,1761549143.956164,0x18FF02F7,1,76 °C
TCELL_0,1761549144.061993,0x19B50800,1,172 °C
TCELL_1,1761549144.061993,0x19B50800,1,159 °C
TCELL_2,1761549144.061993,0x19B50800,1,53 °C
TCELL_3,1761549144.061993,0x19B50800,1,52 °C
TCELL_4,1761549144.061993,0x19B50800,1,212 °C
TCELL_5,1761549144.061993,0x19B50800,1,38 °C
TCELL_6,1761549144.061993,0x19B50800,1,194 °C
TCELL_7,1761549144.061993,0x19B50800,1,19 °C
